country,player_id,player_name,dob,position
England,196842,Wayne Rooney,24/10/1985,FW
England,170722,Michael Owen,14/12/1979,FW
England,179662,Joe Cole,08/11/1981,MF
England,161455,Sol Campbell,18/09/1974,DF
England,62210,David James,01/08/1970,GK
England,186443,Wayne Bridge,05/08/1980,DF
England,182787,Jamie Carragher,28/01/1978,DF
England,182050,Owen Hargreaves,20/01/1981,MF
England,197463,Jermaine Jenas,18/02/1983,MF
England,185384,Michael Carrick,28/07/1981,MF
England,252997,Aaron Lennon,16/04/1987,MF
England,197716,Stewart Downing,22/07/1984,MF
England,194176,Peter Crouch,30/01/1981,FW
England,197753,Scott Carson,03/09/1985,GK
England,252897,Theo Walcott,16/03/1989,FW
France,182021,Mickael Landreau,14/05/1979,GK
France,182226,Jean-alain Boumsong,14/12/1979,DF
France,217974,Eric Abidal,11/09/1979,DF
France,170707,Patrick Vieira,23/06/1976,MF
France,187756,William Gallas,17/08/1977,DF
France,181293,Claude Makelele,18/02/1973,MF
France,225204,Florent Malouda,13/06/1980,MF
France,181838,Vikash Dhorasoo,10/10/1973,MF
France,182236,Sidney Govou,27/07/1979,FW
France,163331,Zinedine Zidane,23/06/1972,MF
France,177719,Sylvain Wiltord,10/05/1974,FW
France,170711,Thierry Henry,17/08/1977,FW
France,181333,Mikael Silvestre,09/08/1977,DF
France,209791,Louis Saha,08/08/1978,FW
France,163666,Lilian Thuram,01/01/1972,DF
France,96075,Fabien Barthez,28/06/1971,GK
France,180735,Gael Givet,09/10/1981,DF
France,184257,Alou Diarra,15/07/1981,MF
France,181292,Willy Sagnol,18/03/1977,DF
France,170709,David Trezeguet,15/10/1977,FW
France,253585,Pascal Chimbonda,21/02/1979,DF
France,248373,Franck Ribery,07/04/1983,MF
France,182640,Gregory Coupet,31/12/1972,GK
Germany,166921,Jens Lehmann,10/11/1969,GK
Germany,196791,Marcell Jansen,04/11/1985,DF
Germany,191178,Arne Friedrich,29/05/1979,DF
Germany,207861,Robert Huth,18/08/1984,DF
Germany,184403,Sebastian Kehl,13/02/1980,MF
Germany,155357,Jens Nowotny,11/01/1974,DF
Germany,196752,Bastian Schweinsteiger,01/08/1984,MF
Germany,182207,Torsten Frings,22/11/1976,MF
Germany,196745,Mike Hanke,05/11/1983,FW
Germany,179558,Oliver Neuville,01/05/1973,FW
Germany,182206,Miroslav Klose,09/06/1978,FW
Germany,78091,Oliver Kahn,15/06/1969,GK
Germany,177667,Michael Ballack,26/09/1976,MF
Germany,184402,Gerald Asamoah,03/10/1978,FW
Germany,300004,Thomas Hitzlsperger,05/04/1982,MF
Germany,196748,Philipp Lahm,11/11/1983,DF
Germany,207888,Per Mertesacker,29/09/1984,DF
Germany,191193,Tim Borowski,02/05/1980,MF
Germany,164548,Bernd Schneider,17/11/1973,MF
Germany,196789,Lukas Podolski,04/06/1985,FW
Germany,185434,Christoph Metzelder,05/11/1980,DF
Germany,196757,David Odonkor,21/02/1984,MF
Germany,191172,Timo Hildebrand,05/04/1979,GK
Ghana,179814,Sammy Adjei,01/09/1980,GK
Ghana,181711,Hans Sarpei,28/06/1976,DF
Ghana,208353,Asamoah Gyan,22/11/1985,FW
Ghana,155401,Samuel Kuffour,03/09/1976,DF
Ghana,184560,John Mensah,29/11/1982,DF
Ghana,183004,Emmanuel Pappoe,03/03/1981,DF
Ghana,209161,Illiasu Shilla,26/10/1982,DF
Ghana,175524,Michael Essien,03/12/1982,MF
Ghana,183008,Derek Boateng,02/05/1983,MF
Ghana,155382,Stephen Appiah,24/12/1980,MF
Ghana,183000,Sulley Muntari,27/08/1984,MF
Ghana,213090,Alex Tachie-mensah,15/02/1977,FW
Ghana,253359,Habib Mohamed,10/12/1983,DF
Ghana,184564,Matthew Amoah,24/10/1980,FW
Ghana,184557,John Pantsil,15/06/1981,DF
Ghana,183012,George Owu,07/07/1982,GK
Ghana,182425,Daniel Quaye,25/12/1980,DF
Ghana,253358,Eric Addo,12/11/1978,MF
Ghana,183007,Razak Pimpong,30/12/1982,FW
Ghana,178264,Otto Addo,09/06/1975,MF
Ghana,200706,Ahmed Issah,24/05/1982,DF
Ghana,170232,Richard Kingson,13/06/1978,GK
Ghana,235367,Haminu Draman,01/04/1986,MF
Iran,185639,Ebrahim Mirzapour,16/09/1978,GK
Iran,155853,Mehdi Mahdavikia,24/07/1977,MF
Iran,159284,Sohrab Bakhtiarizadeh,11/09/1977,DF
Iran,155851,Yahya Golmohammadi,19/03/1971,DF
Iran,185642,Rahman Rezaei,20/02/1975,DF
Iran,185641,Javad Nekonam,07/09/1980,MF
Iran,213109,Ferydoon Zandi,26/04/1979,MF
Iran,180402,Ali Karimi,08/11/1978,MF
Iran,180400,Vahid Hashemian,21/07/1976,FW
Iran,94090,Ali Daei,21/03/1969,FW
Iran,228268,Rasoul Khatibi,22/09/1978,FW
Iran,210455,Hassan Roudbarian,06/07/1978,GK
Iran,182901,Hossein Kaebi,23/09/1985,DF
Iran,237949,Andranik Timotian,06/03/1983,MF
Iran,210462,Arash Borhani,14/09/1983,FW
Iran,210454,Reza Enayati,23/09/1976,FW
Iran,181017,Javad Kazemeian,23/04/1981,FW
Iran,210456,Moharram Navidkia,01/11/1982,MF
Iran,213124,Amirhossein Sadeghi,06/09/1981,DF
Iran,210460,Mohammad Nosrati,11/01/1982,DF
Iran,184086,Mehrzad Madanchi,10/01/1985,MF
Iran,213172,Vahid Talebloo,26/05/1982,GK
Iran,213170,Masoud Soleimani Shojaei,09/06/1984,MF
Italy,159304,Gianluigi Buffon,28/01/1978,GK
Italy,210192,Cristian Zaccardo,21/12/1981,DF
Italy,230756,Fabio Grosso,28/11/1977,DF
Italy,209119,Daniele De Rossi,24/07/1983,MF
Italy,155957,Fabio Cannavaro,13/09/1973,DF
Italy,214377,Andrea Barzagli,08/05/1981,DF
Italy,155963,Alessandro Del Piero,09/11/1974,FW
Italy,177845,Gennaro Gattuso,09/01/1978,MF
Italy,217882,Luca Toni,26/05/1977,FW
Italy,165247,Francesco Totti,27/09/1976,MF
Italy,210205,Alberto Gilardino,05/07/1982,FW
Italy,155974,Angelo Peruzzi,16/02/1970,GK
Italy,155971,Alessandro Nesta,19/03/1976,DF
Italy,210179,Marco Amelia,02/04/1982,GK
Italy,234927,Vincenzo Iaquinta,21/11/1979,FW
Italy,214022,Mauro Camoranesi,04/10/1976,MF
Italy,215624,Simone Barone,30/04/1978,MF
Italy,155969,Filippo Inzaghi,09/08/1973,FW
Italy,177655,Gianluca Zambrotta,19/02/1977,DF
Italy,177877,Simone Perrotta,17/09/1977,MF
Italy,177876,Andrea Pirlo,19/05/1979,MF
Italy,214021,Massimo Oddo,14/06/1976,DF
Italy,184451,Marco Materazzi,19/08/1973,DF
Japan,159481,Seigo Narazaki,15/04/1976,GK
Japan,184367,Teruyuki Moniwa,08/09/1981,DF
Japan,180928,Yuichi Komano,25/07/1981,DF
Japan,177768,Yasuhito Endo,28/01/1980,MF
Japan,177760,Tsuneyasu Miyamoto,07/02/1977,DF
Japan,177766,Koji Nakata,09/07/1979,DF
Japan,156055,Hidetoshi Nakata,22/01/1977,MF
Japan,177784,Mitsuo Ogasawara,05/04/1979,MF
Japan,177778,Naohiro Takahara,04/06/1979,FW
Japan,177773,Shunsuke Nakamura,24/06/1978,MF
Japan,237781,Seiichiro Maki,07/08/1980,FW
Japan,200313,Yoichi Doi,25/07/1973,GK
Japan,177816,Atsushi Yanagisawa,27/05/1977,FW
Japan,187349,Alessandro Santos,20/07/1977,DF
Japan,183937,Takashi Fukunishi,01/09/1976,MF
Japan,229816,Masashi Oguro,04/05/1980,FW
Japan,177771,Junichi Inamoto,18/09/1979,MF
Japan,170681,Shinji Ono,27/09/1979,MF
Japan,198972,Keisuke Tsuboi,16/09/1979,DF
Japan,211976,Keiji Tamada,11/04/1980,FW
Japan,194226,Akira Kaji,13/01/1980,DF
Japan,177765,Yuji Nakazawa,25/02/1978,DF
Japan,156047,Yoshikatsu Kawaguchi,15/08/1975,GK
Korea Republic,77937,Lee Woon Jae,26/04/1973,GK
Korea Republic,198556,Kim Young Chul,30/06/1976,DF
Korea Republic,209900,Kim Dong Jin,29/01/1982,DF
Korea Republic,159323,Choi Jin Cheul,26/03/1971,DF
Korea Republic,188386,Kim Nam Il,14/03/1977,MF
Korea Republic,198547,Kim Jinkyu,16/02/1985,DF
Korea Republic,177788,Park Ji Sung,25/02/1981,MF
Korea Republic,203808,Kim Do Heon,14/07/1982,MF
Korea Republic,156216,Ahn Jung Hwan,27/01/1976,FW
Korea Republic,207761,Park Chuyoung,10/07/1985,FW
Korea Republic,177806,Seol Ki Hyeon,08/01/1979,FW
Korea Republic,177785,Lee Young Pyo,23/04/1977,DF
Korea Republic,189571,Lee Eul Yong,08/09/1975,MF
Korea Republic,178469,Lee Chun Soo,09/07/1981,FW
Korea Republic,198554,Baek Ji Hoon,28/02/1985,MF
Korea Republic,209897,Chung Kyung Ho,22/05/1980,FW
Korea Republic,207763,Lee Ho,22/10/1984,MF
Korea Republic,178467,Kim Sang Sik,17/12/1976,DF
Korea Republic,209902,Cho Jae Jin,09/07/1981,FW
Korea Republic,177763,Kim Yongdae,11/10/1979,GK
Korea Republic,197964,Kim Youngkwang,28/06/1983,GK
Korea Republic,179025,Song Chong Gug,20/02/1979,DF
Korea Republic,197972,Cho Won Hee,17/04/1983,DF
Mexico,156624,Oswaldo Sanchez,21/09/1973,GK
Mexico,77299,Claudio Suarez,17/12/1968,DF
Mexico,218253,Carlos Salcido,02/04/1980,DF
Mexico,178119,Rafael Marquez,13/02/1979,DF
Mexico,213995,Ricardo Osorio,30/03/1980,DF
Mexico,70097,Gerardo Torrado,30/04/1979,MF
Mexico,218252,Zinha,23/05/1976,MF
Mexico,156614,Pavel Pardo,26/07/1976,MF
Mexico,185038,Jared Borgetti,14/08/1973,FW
Mexico,241632,Guillermo Franco,03/11/1976,FW
Mexico,185325,Ramon Morales,10/10/1975,FW
Mexico,195231,Jose Corona,26/01/1981,GK
Mexico,215285,Guillermo Ochoa,13/07/1985,GK
Mexico,209955,Gonzalo Pineda,19/10/1982,DF
Mexico,214015,Jose Castro,11/08/1980,DF
Mexico,194072,Mario Mendez,01/06/1979,DF
Mexico,214012,Jose Fonseca,02/10/1979,FW
Mexico,251352,Andres Guardado,28/09/1986,DF
Mexico,214007,Omar Bravo,04/03/1980,FW
Mexico,70096,Rafael Garcia,14/08/1974,MF
Mexico,162670,Jesus Arellano,08/05/1973,FW
Mexico,209960,Francisco Rodriguez,20/10/1981,DF
Mexico,176549,Luis Perez,12/01/1981,MF
Netherlands,113570,Edwin Van Der Sar,29/10/1970,GK
Netherlands,217301,Kew Jaliens,15/09/1978,DF
Netherlands,218246,Khalid Boulahrouz,28/12/1981,DF
Netherlands,228281,Joris Mathijsen,05/04/1980,DF
Netherlands,155679,Giovanni Van Bronckhorst,05/02/1975,DF
Netherlands,184428,Denny Landzaat,06/05/1976,MF
Netherlands,217313,Dirk Kuyt,22/07/1980,FW
Netherlands,161077,Phillip Cocu,29/10/1970,MF
Netherlands,183576,Ruud Van Nistelrooij,01/07/1976,FW
Netherlands,180811,Rafael Van Der Vaart,11/02/1983,MF
Netherlands,184616,Arjen Robben,23/01/1984,FW
Netherlands,217303,Jan Kromkamp,17/08/1980,DF
Netherlands,155673,Andre Ooijer,11/07/1974,DF
Netherlands,184607,John Heitinga,15/11/1983,DF
Netherlands,238003,Tim De Cler,08/11/1978,DF
Netherlands,216720,Hedwiges Maduro,13/02/1985,MF
Netherlands,217315,Robin Van Persie,06/08/1983,FW
Netherlands,179568,Mark Van Bommel,22/04/1977,MF
Netherlands,179098,Jan Vennegoor Of Hesselink,07/11/1978,FW
Netherlands,215002,Wesley Sneijder,09/06/1984,MF
Netherlands,216733,Ryan Babel,19/12/1986,FW
Netherlands,230740,Henk Timmer,03/12/1971,GK
Netherlands,184599,Maarten Stekelenburg,22/09/1982,GK
Paraguay,185338,Justo Villar,30/06/1977,GK
Paraguay,245617,Jorge Nunez,22/01/1978,DF
Paraguay,177559,Delio Toledo,10/02/1976,DF
Paraguay,94915,Carlos Gamarra,17/02/1971,DF
Paraguay,189334,Julio Cesar Caceres,05/10/1979,DF
Paraguay,189436,Carlos Bonet,02/10/1977,MF
Paraguay,194080,Salvador Cabanas,05/08/1980,MF
Paraguay,182624,Edgar Barreto,15/07/1984,MF
Paraguay,4039,Roque Santa Cruz,16/08/1981,FW
Paraguay,157138,Roberto Acuna,25/03/1972,MF
Paraguay,177219,Diego Gavilan,01/03/1980,MF
Paraguay,238645,Derlis Gomez,02/11/1972,GK
Paraguay,170674,Carlos Paredes,16/07/1976,MF
Paraguay,178278,Paulo Da Silva,01/02/1980,DF
Paraguay,209503,Julio Manzur,22/01/1981,DF
Paraguay,253460,Cristian Riveros,16/10/1982,MF
Paraguay,228519,Jose Montiel,19/03/1988,MF
Paraguay,207707,Nelson Valdez,28/11/1983,FW
Paraguay,198282,Julio Dos Santos,07/05/1983,MF
Paraguay,198281,Dante Lopez,16/08/1983,FW
Paraguay,162763,Denis Caniza,29/08/1974,DF
Paraguay,178051,Aldo Bobadilla,20/04/1976,GK
Paraguay,182783,Nelson Cuevas,10/01/1980,FW
Poland,216129,Artur Boruc,20/02/1980,GK
Poland,238294,Mariusz Jop,03/08/1978,DF
Poland,251565,Seweryn Gancarczyk,22/11/1981,DF
Poland,186048,Marcin Baszczynski,07/06/1977,DF
Poland,189201,Kamil Kosowski,30/08/1977,MF
Poland,95557,Jacek Bak,24/03/1973,DF
Poland,217260,Radoslaw Sobolewski,13/12/1976,MF
Poland,178969,Jacek Krzynowek,15/05/1976,MF
Poland,186196,Maciej Zurawski,12/09/1976,FW
Poland,165987,Miroslav Szymkowiak,12/11/1976,MF
Poland,186383,Grzegorz Rasiak,12/01/1979,FW
Poland,175350,Tomasz Kuszczak,20/03/1982,GK
Poland,175357,Sebastian Mila,10/07/1982,MF
Poland,178967,Michal Zewlakow,22/04/1976,DF
Poland,188516,Ebi Smolarek,09/01/1981,MF
Poland,195105,Arkadiusz Radomski,27/06/1977,MF
Poland,217257,Dariusz Dudka,09/12/1983,DF
Poland,186330,Mariusz Lewandowski,18/05/1979,DF
Poland,216135,Bartosz Bosacki,20/12/1975,DF
Poland,230525,Piotr Giza,28/02/1980,MF
Poland,217264,Ireneusz Jelen,09/04/1981,FW
Poland,216931,Lukasz Fabianski,18/04/1985,GK
Poland,242938,Pawel Brozek,21/04/1983,FW
Portugal,182194,Ricardo,11/02/1976,GK
Portugal,187197,Paulo Ferreira,18/01/1979,DF
Portugal,187191,Marco Caneira,09/02/1979,DF
Portugal,210212,Ricardo Costa,16/05/1981,DF
Portugal,179162,Fernando Meira,05/06/1978,DF
Portugal,177657,Costinha,01/12/1974,MF
Portugal,160130,Luis Figo,04/11/1972,FW
Portugal,182197,Petit,25/09/1976,MF
Portugal,166375,Pauleta,28/04/1973,FW
Portugal,189432,Hugo Viana,15/01/1983,MF
Portugal,179159,Simao,31/10/1979,FW
Portugal,177660,Quim,13/11/1975,GK
Portugal,187204,Miguel,04/01/1980,DF
Portugal,214967,Nuno Valente,12/09/1974,DF
Portugal,184454,Boa Morte,04/08/1977,FW
Portugal,214957,Ricardo Carvalho,18/05/1978,DF
Portugal,201200,Cristiano Ronaldo,05/02/1985,FW
Portugal,214964,Maniche,11/11/1977,MF
Portugal,187199,Tiago,02/05/1981,MF
Portugal,199026,Deco,27/08/1977,MF
Portugal,165260,Nuno Gomes,05/07/1976,FW
Portugal,163350,Paulo Santos,11/12/1972,GK
Portugal,187203,Helder Postiga,02/08/1982,FW
Saudi Arabia,92722,Mohammed Al Deayea,02/08/1972,GK
Saudi Arabia,159257,Ahmed Al Dosari,25/10/1976,DF
Saudi Arabia,189998,Redha Tukar,29/11/1975,DF
Saudi Arabia,210434,Hamad Al Montashari,22/06/1982,DF
Saudi Arabia,186744,Naif Al Qadi,03/04/1979,DF
Saudi Arabia,213483,Omar Al Ghamdi,11/04/1979,MF
Saudi Arabia,214613,Mohammed Ameen,29/04/1980,MF
Saudi Arabia,70092,Mohammed Noor,26/02/1978,MF
Saudi Arabia,77503,Sami Al Jaber,11/12/1972,FW
Saudi Arabia,181865,Mohammad Al Shalhoub,08/12/1980,MF
Saudi Arabia,225492,Saad Al Harthi,03/02/1984,FW
Saudi Arabia,189999,Abdulaziz Khathran,31/07/1973,DF
Saudi Arabia,199035,Hussein Al Sulaimani,21/01/1977,DF
Saudi Arabia,210441,Saud Kariri,08/07/1980,MF
Saudi Arabia,194104,Ahmed Al Bahri,18/09/1980,DF
Saudi Arabia,213623,Khaled Aziz,14/07/1981,MF
Saudi Arabia,253509,Mohamed Al Bishi,03/05/1987,DF
Saudi Arabia,170787,Nawaf Al Temiyat,28/06/1976,MF
Saudi Arabia,197995,Mohammed Al Mowallad,17/02/1983,MF
Saudi Arabia,210439,Yasser Al Kahtani,10/10/1982,FW
Saudi Arabia,190000,Mabrouk Zaid,11/02/1979,GK
Saudi Arabia,228273,Mohammad Khojah,15/03/1982,GK
Saudi Arabia,252186,Malek Al Hawsawi,10/08/1981,FW
Serbia and Montenegro,170748,Dragoslav Jevric,08/07/1974,GK
Serbia and Montenegro,210142,Ivan Ergic,21/01/1981,MF
Serbia and Montenegro,182667,Igor Duljaj,29/10/1979,MF
Serbia and Montenegro,298699,Nemanja Vidic,21/10/1981,DF
Serbia and Montenegro,216917,Goran Gavrancic,02/08/1978,DF
Serbia and Montenegro,217015,Ognjen Koroman,19/09/1978,MF
Serbia and Montenegro,177709,Mateja Kezman,12/04/1979,FW
Serbia and Montenegro,158773,Savo Milosevic,02/09/1973,FW
Serbia and Montenegro,170750,Dejan Stankovic,11/09/1978,MF
Serbia and Montenegro,179170,Predrag Djordjevic,04/08/1972,MF
Serbia and Montenegro,217014,Oliver Kovacevic,29/10/1974,GK
Serbia and Montenegro,231192,Dusan Basta,18/08/1984,DF
Serbia and Montenegro,216915,Nenad Djordjevic,07/08/1979,DF
Serbia and Montenegro,216916,Milan Dudic,01/11/1979,DF
Serbia and Montenegro,56193,Dusan Petkovic,13/06/1974,DF
Serbia and Montenegro,158775,Albert Nadj,29/10/1974,MF
Serbia and Montenegro,216925,Zvonimir Vukic,19/07/1979,MF
Serbia and Montenegro,216929,Nikola Zigic,25/09/1980,FW
Serbia and Montenegro,182757,Mladen Krstajic,04/03/1974,DF
Serbia and Montenegro,216927,Danijel Ljuboja,04/09/1978,FW
Serbia and Montenegro,214386,Vladimir Stojkovic,28/07/1983,GK
Spain,176644,Iker Casillas,20/05/1981,GK
Spain,176639,Michel Salgado,22/10/1975,DF
Spain,254052,Mariano Pernia,04/05/1977,DF
Spain,177846,Carlos Marchena,31/07/1979,DF
Spain,177914,Carles Puyol,13/04/1978,DF
Spain,177917,David Albelda,01/09/1977,MF
Spain,155148,Raul,27/06/1977,FW
Spain,177855,Xavi,25/01/1980,MF
Spain,183864,Fernando Torres,20/03/1984,FW
Spain,197690,Jose Antonio Reyes,01/09/1983,MF
Spain,217850,Luis Garcia,24/06/1978,FW
Spain,217847,Antonio Lopez,13/09/1981,DF
Spain,183857,Iniesta,11/05/1984,MF
Spain,207528,Xabi Alonso,25/11/1981,MF
Spain,216814,Sergio Ramos,30/03/1986,DF
Spain,176611,Marcos Senna,17/07/1976,MF
Spain,186619,Joaquin,21/07/1981,MF
Spain,200179,Cesc,04/05/1987,MF
Spain,83431,Santiago Canizares,18/12/1969,GK
Spain,198446,Juanito,23/07/1976,DF
Spain,229884,David Villa,03/12/1981,FW
Spain,217844,Pablo,03/08/1981,DF
Spain,175413,Pepe Reina,31/08/1982,GK
Sweden,186287,Andreas Isaksson,03/10/1981,GK
Sweden,214996,Mikael Nilsson,24/06/1978,DF
Sweden,177690,Olof Mellberg,03/09/1977,DF
Sweden,185507,Teddy Lucic,15/04/1973,DF
Sweden,186155,Erik Edman,11/11/1978,DF
Sweden,182648,Tobias Linderoth,21/04/1979,MF
Sweden,95673,Niclas Alexandersson,29/12/1971,MF
Sweden,179023,Anders Svensson,17/07/1976,MF
Sweden,169551,Fredrik Ljungberg,16/04/1977,MF
Sweden,186162,Zlatan Ibrahimovic,03/10/1981,FW
Sweden,77995,Henrik Larsson,20/09/1971,FW
Sweden,210045,John Alvbage,10/08/1982,GK
Sweden,186159,Petter Hansson,14/12/1976,DF
Sweden,210053,Fredrik Stenman,02/06/1983,DF
Sweden,214671,Karl Svensson,21/03/1984,DF
Sweden,186167,Kim Kallstrom,24/08/1982,MF
Sweden,186297,Johan Elmander,27/05/1981,FW
Sweden,185506,Mattias Jonson,16/01/1974,FW
Sweden,159277,Daniel Andersson,28/08/1977,MF
Sweden,177703,Marcus Allback,05/07/1973,FW
Sweden,186179,Christian Wilhelmsson,08/12/1979,MF
Sweden,210096,Markus Rosenberg,27/09/1982,FW
Sweden,253195,Rami Shaaban,30/06/1975,GK
Switzerland,157843,Pascal Zuberbuehler,08/01/1971,GK
Switzerland,216645,Johan Djourou,18/01/1987,DF
Switzerland,178789,Ludovic Magnin,20/04/1979,DF
Switzerland,209989,Philippe Senderos,14/02/1985,DF
Switzerland,196690,Xavier Margairaz,07/01/1984,MF
Switzerland,157838,Johann Vogel,08/03/1977,MF
Switzerland,178790,Ricardo Cabanas,17/01/1979,MF
Switzerland,157840,Raphael Wicky,26/04/1977,MF
Switzerland,182647,Alexander Frei,15/07/1979,FW
Switzerland,209983,Daniel Gygax,28/08/1981,FW
Switzerland,209790,Marco Streller,18/06/1981,FW
Switzerland,196633,Diego Benaglio,08/09/1983,GK
Switzerland,214474,Stephane Grichting,30/03/1979,DF
Switzerland,196689,David Degen,15/02/1983,FW
Switzerland,216646,Blerim Dzemaili,12/04/1986,MF
Switzerland,209979,Tranquillo Barnetta,22/05/1985,MF
Switzerland,214476,Christoph Spycher,30/03/1978,DF
Switzerland,237782,Mauro Lustrinelli,26/02/1976,FW
Switzerland,216627,Valon Behrami,19/04/1985,MF
Switzerland,169675,Patrick Mueller,17/12/1976,DF
Switzerland,230774,Fabio Coltorti,03/12/1980,GK
Switzerland,178791,Hakan Yakin,22/02/1977,MF
Switzerland,196667,Philipp Degen,15/02/1983,DF
Togo,185260,Ouro-nimini Tchagnirou,31/12/1977,GK
Togo,179882,Dare Nibombe,16/06/1980,DF
Togo,93299,Jean-paul Abalo,26/06/1975,DF
Togo,178594,Emmanuel Adebayor,26/02/1984,FW
Togo,158074,Massamasso Tchangai,08/08/1978,DF
Togo,158045,Yao Aziawonou,30/11/1979,MF
Togo,4309,Moustapha Salifou,01/06/1983,FW
Togo,193885,Kuami Agboh,28/12/1977,MF
Togo,214460,Thomas Dossevi,06/03/1979,MF
Togo,214456,Cherif Toure Mamam,13/01/1983,MF
Togo,214461,Robert Malm,21/08/1973,FW
Togo,181616,Eric Akoto,20/07/1980,DF
Togo,248772,Richmond Forson,23/05/1980,FW
Togo,217999,Adekanmi Olufade,07/01/1980,FW
Togo,238679,Alaixys Romao,18/01/1984,MF
Togo,4299,Kossi Agassa,02/07/1978,GK
Togo,158048,Mohamed Kader,08/04/1979,FW
Togo,214311,Yao Junior Senaya,19/04/1984,FW
Togo,214332,Ludovic Assemoassa,18/09/1980,DF
Togo,206415,Affo Erassa,19/02/1983,MF
Togo,181618,Franck Atsou,01/08/1978,MF
Togo,214308,Kodjovi Obilale,08/10/1984,GK
Togo,253583,Assimiou Toure,01/01/1988,DF
Trinidad and Tobago,180648,Shaka Hislop,22/02/1969,GK
Trinidad and Tobago,182211,Ian Cox,25/03/1971,DF
Trinidad and Tobago,158221,Avery John,18/06/1975,DF
Trinidad and Tobago,158208,Marvin Andrews,22/12/1975,DF
Trinidad and Tobago,4332,Brent Sancho,13/03/1977,DF
Trinidad and Tobago,4326,Dennis Lawrence,01/08/1974,DF
Trinidad and Tobago,235063,Christopher Birchall,05/05/1984,MF
Trinidad and Tobago,182759,Cyd Gray,21/11/1976,DF
Trinidad and Tobago,180653,Aurtis Whitley,01/05/1977,MF
Trinidad and Tobago,52785,Russell Latapy,02/08/1968,FW
Trinidad and Tobago,4317,Carlos Edwards,24/10/1978,MF
Trinidad and Tobago,237089,Collin Samuel,27/08/1981,FW
Trinidad and Tobago,214133,Cornell Glen,21/10/1980,FW
Trinidad and Tobago,158222,Stern John,30/10/1976,FW
Trinidad and Tobago,185669,Kenwyne Jones,05/10/1984,FW
Trinidad and Tobago,158241,Evans Wise,23/11/1973,FW
Trinidad and Tobago,229887,Atiba Charles,29/09/1977,DF
Trinidad and Tobago,214131,Densill Theobald,27/06/1982,MF
Trinidad and Tobago,60183,Dwight Yorke,03/11/1971,FW
Trinidad and Tobago,180650,Jason Scotland,18/02/1979,FW
Trinidad and Tobago,186591,Kelvin Jack,29/04/1976,GK
Trinidad and Tobago,4320,Clayton Ince,13/07/1972,GK
Trinidad and Tobago,235065,Anthony Wolfe,23/12/1983,MF
Tunisia,93581,Ali Boumnijel,13/04/1966,GK
Tunisia,214780,Karim Essediri,29/07/1979,FW
Tunisia,210564,Karim Haggui,20/01/1984,DF
Tunisia,212421,Alaeddine Yahia,26/09/1981,DF
Tunisia,176953,Zied Jaziri,12/07/1978,FW
Tunisia,170770,Hatem Trabelsi,25/01/1977,DF
Tunisia,209148,Haykel Guemamdia,22/12/1981,FW
Tunisia,176983,Mehdi Nafti,28/11/1978,MF
Tunisia,233781,Yassine Chikhaoui,22/09/1986,FW
Tunisia,158261,Kais Ghodhbane,07/01/1976,MF
Tunisia,210074,Santos,20/03/1979,FW
Tunisia,213369,Jaouhar Mnari,08/11/1976,MF
Tunisia,213370,Riadh Bouazizi,08/04/1973,MF
Tunisia,213371,Adel Chedli,16/09/1976,MF
Tunisia,158268,Radhi Jaidi,30/08/1975,DF
Tunisia,253614,Adel Nefzi,16/03/1974,GK
Tunisia,183884,Chaouki Ben Saada,01/07/1984,FW
Tunisia,253620,David Jemmali,13/12/1974,DF
Tunisia,213375,Anis Ayari,16/02/1982,DF
Tunisia,228682,Hamed Namouchi,14/02/1984,MF
Tunisia,210566,Karim Saidi,24/03/1983,DF
Tunisia,212418,Hamdi Kasraoui,18/01/1983,GK
Tunisia,180484,Sofiane Melliti,18/08/1978,MF
Ukraine,158389,Oleksandr Shovkovskyi,02/01/1975,GK
Ukraine,178945,Andriy Nesmachnyi,28/02/1979,DF
Ukraine,233263,Oleksandr Iatsenko,24/02/1985,DF
Ukraine,178953,Anatoliy Tymoschuk,30/03/1979,MF
Ukraine,216224,Vladimir Yezerskyi,15/11/1976,DF
Ukraine,216223,Andriy Rusol,16/01/1983,DF
Ukraine,158386,Andriy Shevchenko,29/09/1976,FW
Ukraine,216233,Oleg Shelayev,05/11/1976,MF
Ukraine,216220,Oleg Gusev,25/04/1983,MF
Ukraine,216237,Andriy Voronin,21/07/1979,FW
Ukraine,158385,Serhiy Rebrov,03/06/1974,MF
Ukraine,253390,Andriy Pyatov,28/06/1984,GK
Ukraine,216722,Dmytro Chigrynskyi,07/11/1986,DF
Ukraine,158368,Andriy Gusin,11/12/1972,MF
Ukraine,216753,Artem Milevskiy,12/01/1985,FW
Ukraine,178957,Andriy Vorobey,29/11/1978,FW
Ukraine,166297,Vladyslav Vashchuk,02/01/1975,DF
Ukraine,216228,Sergiy Nazarenko,16/02/1980,MF
Ukraine,216226,Maksym Kalinichenko,26/01/1979,MF
Ukraine,180849,Oleksiy Belik,15/02/1981,FW
Ukraine,216232,Ruslan Rotan,29/10/1981,MF
Ukraine,229846,Vyacheslav Sviderskyi,01/01/1979,DF
Ukraine,216714,Bohdan Shust,04/03/1986,GK
USA,178420,Tim Howard,06/03/1979,GK
USA,178416,Chris Albright,14/01/1979,DF
USA,187160,Carlos Bocanegra,25/05/1979,DF
USA,188293,Pablo Mastroeni,29/08/1976,DF
